,Strain_ID,name,value,Spot,MediaTime,Lawn,Media,Fe,Time,Dataset
772,Sphingobium_Z2,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA + Fe, 96h",Sphingobium_Z2,1/2 TSA,#NAME?,96h,Hannah
97,Sphingobium_Z2,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA, 48h",Sphingobium_Z2,1/2 TSA,#NAME?,48h,Hannah
322,Sphingobium_Z2,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA, 96h",Sphingobium_Z2,1/2 TSA,#NAME?,96h,Hannah
553,Sphingobium_Z2,Streptomyces_RCH20P,0,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",Sphingobium_Z2,1/2 TSA,#NAME?,48h,Hannah
778,Sphingobium_Z2,Streptomyces_RCH20P,-1,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",Sphingobium_Z2,1/2 TSA,#NAME?,96h,Hannah
103,Sphingobium_Z2,Streptomyces_RCH20P,-4,Streptomyces_RCH20P,"1/2 TSA, 48h",Sphingobium_Z2,1/2 TSA,#NAME?,48h,Hannah
328,Sphingobium_Z2,Streptomyces_RCH20P,-2,Streptomyces_RCH20P,"1/2 TSA, 96h",Sphingobium_Z2,1/2 TSA,#NAME?,96h,Hannah
543,Sphingobium_Z2,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA + Fe, 48h",Sphingobium_Z2,1/2 TSA,#NAME?,48h,Hannah
768,Sphingobium_Z2,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA + Fe, 96h",Sphingobium_Z2,1/2 TSA,#NAME?,96h,Hannah
93,Sphingobium_Z2,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA, 48h",Sphingobium_Z2,1/2 TSA,#NAME?,48h,Hannah
318,Sphingobium_Z2,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA, 96h",Sphingobium_Z2,1/2 TSA,#NAME?,96h,Hannah
639,Streptomyces_RCH20P,Bacillus_SCH24,-3,Bacillus_SCH24,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
864,Streptomyces_RCH20P,Bacillus_SCH24,-2,Bacillus_SCH24,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
189,Streptomyces_RCH20P,Bacillus_SCH24,-2,Bacillus_SCH24,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
414,Streptomyces_RCH20P,Bacillus_SCH24,-2,Bacillus_SCH24,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
634,Streptomyces_RCH20P,Burkholderia_RCH25,-4,Burkholderia_RCH25,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
859,Streptomyces_RCH20P,Burkholderia_RCH25,-4,Burkholderia_RCH25,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
184,Streptomyces_RCH20P,Burkholderia_RCH25,-5,Burkholderia_RCH25,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
409,Streptomyces_RCH20P,Burkholderia_RCH25,-5,Burkholderia_RCH25,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
641,Streptomyces_RCH20P,Cellulosimicrobium_BM1,0,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
866,Streptomyces_RCH20P,Cellulosimicrobium_BM1,0,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
191,Streptomyces_RCH20P,Cellulosimicrobium_BM1,0,Cellulosimicrobium_BM1,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
416,Streptomyces_RCH20P,Cellulosimicrobium_BM1,0,Cellulosimicrobium_BM1,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
645,Streptomyces_RCH20P,Chryseobacterium_SCH11,0,Chryseobacterium_SCH11,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
870,Streptomyces_RCH20P,Chryseobacterium_SCH11,0,Chryseobacterium_SCH11,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
195,Streptomyces_RCH20P,Chryseobacterium_SCH11,-1,Chryseobacterium_SCH11,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
420,Streptomyces_RCH20P,Chryseobacterium_SCH11,-1,Chryseobacterium_SCH11,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
644,Streptomyces_RCH20P,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
869,Streptomyces_RCH20P,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
194,Streptomyces_RCH20P,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
419,Streptomyces_RCH20P,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
635,Streptomyces_RCH20P,Ensifer_sp,1,Ensifer_sp,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
860,Streptomyces_RCH20P,Ensifer_sp,0,Ensifer_sp,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
185,Streptomyces_RCH20P,Ensifer_sp,-1,Ensifer_sp,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
410,Streptomyces_RCH20P,Ensifer_sp,-1,Ensifer_sp,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
638,Streptomyces_RCH20P,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
863,Streptomyces_RCH20P,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
188,Streptomyces_RCH20P,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
413,Streptomyces_RCH20P,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
632,Streptomyces_RCH20P,Luteibacter_BM7,0,Luteibacter_BM7,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
857,Streptomyces_RCH20P,Luteibacter_BM7,0,Luteibacter_BM7,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
182,Streptomyces_RCH20P,Luteibacter_BM7,1,Luteibacter_BM7,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
407,Streptomyces_RCH20P,Luteibacter_BM7,1,Luteibacter_BM7,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
636,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
861,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
186,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
411,Streptomyces_RCH20P,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
642,Streptomyces_RCH20P,Microbacterium_BM4,0,Microbacterium_BM4,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
867,Streptomyces_RCH20P,Microbacterium_BM4,0,Microbacterium_BM4,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
192,Streptomyces_RCH20P,Microbacterium_BM4,1,Microbacterium_BM4,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
417,Streptomyces_RCH20P,Microbacterium_BM4,1,Microbacterium_BM4,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
640,Streptomyces_RCH20P,Paenibacillus_E12,0,Paenibacillus_E12,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
865,Streptomyces_RCH20P,Paenibacillus_E12,0,Paenibacillus_E12,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
190,Streptomyces_RCH20P,Paenibacillus_E12,0,Paenibacillus_E12,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
415,Streptomyces_RCH20P,Paenibacillus_E12,1,Paenibacillus_E12,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
631,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,0,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
856,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,-2,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
181,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,-1,Pseudomonas_putida_KT2442,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
406,Streptomyces_RCH20P,Pseudomonas_putida_KT2442,-1,Pseudomonas_putida_KT2442,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
637,Streptomyces_RCH20P,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
862,Streptomyces_RCH20P,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
187,Streptomyces_RCH20P,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
412,Streptomyces_RCH20P,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
643,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
868,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
193,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
418,Streptomyces_RCH20P,Streptomyces_RCH20P,0,Streptomyces_RCH20P,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
633,Streptomyces_RCH20P,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA + Fe, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
858,Streptomyces_RCH20P,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA + Fe, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
183,Streptomyces_RCH20P,Variovax_RPC5,-1,Variovax_RPC5,"1/2 TSA, 48h",Streptomyces_RCH20P,1/2 TSA,#NAME?,48h,Hannah
408,Streptomyces_RCH20P,Variovax_RPC5,-1,Variovax_RPC5,"1/2 TSA, 96h",Streptomyces_RCH20P,1/2 TSA,#NAME?,96h,Hannah
489,Variovax_RPC5,Bacillus_SCH24,-1,Bacillus_SCH24,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
714,Variovax_RPC5,Bacillus_SCH24,-6,Bacillus_SCH24,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
39,Variovax_RPC5,Bacillus_SCH24,-4,Bacillus_SCH24,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
264,Variovax_RPC5,Bacillus_SCH24,-4,Bacillus_SCH24,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
484,Variovax_RPC5,Burkholderia_RCH25,-2,Burkholderia_RCH25,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
709,Variovax_RPC5,Burkholderia_RCH25,-3,Burkholderia_RCH25,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
34,Variovax_RPC5,Burkholderia_RCH25,-5,Burkholderia_RCH25,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
259,Variovax_RPC5,Burkholderia_RCH25,-5,Burkholderia_RCH25,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
491,Variovax_RPC5,Cellulosimicrobium_BM1,0,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
716,Variovax_RPC5,Cellulosimicrobium_BM1,0,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
41,Variovax_RPC5,Cellulosimicrobium_BM1,-1,Cellulosimicrobium_BM1,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
266,Variovax_RPC5,Cellulosimicrobium_BM1,0,Cellulosimicrobium_BM1,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
495,Variovax_RPC5,Chryseobacterium_SCH11,0,Chryseobacterium_SCH11,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
720,Variovax_RPC5,Chryseobacterium_SCH11,0,Chryseobacterium_SCH11,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
45,Variovax_RPC5,Chryseobacterium_SCH11,0,Chryseobacterium_SCH11,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
270,Variovax_RPC5,Chryseobacterium_SCH11,0,Chryseobacterium_SCH11,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
494,Variovax_RPC5,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
719,Variovax_RPC5,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
44,Variovax_RPC5,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
269,Variovax_RPC5,Dyadobacter_BM9,0,Dyadobacter_BM9,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
485,Variovax_RPC5,Ensifer_sp,0,Ensifer_sp,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
710,Variovax_RPC5,Ensifer_sp,0,Ensifer_sp,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
35,Variovax_RPC5,Ensifer_sp,-1,Ensifer_sp,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
260,Variovax_RPC5,Ensifer_sp,0,Ensifer_sp,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
488,Variovax_RPC5,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
713,Variovax_RPC5,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
38,Variovax_RPC5,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
263,Variovax_RPC5,Exiguobacterium_RDH25,0,Exiguobacterium_RDH25,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
482,Variovax_RPC5,Luteibacter_BM7,0,Luteibacter_BM7,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
707,Variovax_RPC5,Luteibacter_BM7,0,Luteibacter_BM7,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
32,Variovax_RPC5,Luteibacter_BM7,0,Luteibacter_BM7,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
257,Variovax_RPC5,Luteibacter_BM7,0,Luteibacter_BM7,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
486,Variovax_RPC5,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
711,Variovax_RPC5,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
36,Variovax_RPC5,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
261,Variovax_RPC5,Methylobacterium_RPE3,0,Methylobacterium_RPE3,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
492,Variovax_RPC5,Microbacterium_BM4,0,Microbacterium_BM4,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
717,Variovax_RPC5,Microbacterium_BM4,0,Microbacterium_BM4,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
42,Variovax_RPC5,Microbacterium_BM4,0,Microbacterium_BM4,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
267,Variovax_RPC5,Microbacterium_BM4,0,Microbacterium_BM4,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
490,Variovax_RPC5,Paenibacillus_E12,-1,Paenibacillus_E12,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
715,Variovax_RPC5,Paenibacillus_E12,-1,Paenibacillus_E12,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
40,Variovax_RPC5,Paenibacillus_E12,-1,Paenibacillus_E12,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
265,Variovax_RPC5,Paenibacillus_E12,-1,Paenibacillus_E12,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
481,Variovax_RPC5,Pseudomonas_putida_KT2442,0,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
706,Variovax_RPC5,Pseudomonas_putida_KT2442,0,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
31,Variovax_RPC5,Pseudomonas_putida_KT2442,-2,Pseudomonas_putida_KT2442,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
256,Variovax_RPC5,Pseudomonas_putida_KT2442,-2,Pseudomonas_putida_KT2442,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
487,Variovax_RPC5,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
712,Variovax_RPC5,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
37,Variovax_RPC5,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
262,Variovax_RPC5,Sphingobium_Z2,0,Sphingobium_Z2,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
493,Variovax_RPC5,Streptomyces_RCH20P,NA,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
718,Variovax_RPC5,Streptomyces_RCH20P,NA,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
43,Variovax_RPC5,Streptomyces_RCH20P,0,Streptomyces_RCH20P,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
268,Variovax_RPC5,Streptomyces_RCH20P,0,Streptomyces_RCH20P,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
483,Variovax_RPC5,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA + Fe, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
708,Variovax_RPC5,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA + Fe, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
33,Variovax_RPC5,Variovax_RPC5,1,Variovax_RPC5,"1/2 TSA, 48h",Variovax_RPC5,1/2 TSA,#NAME?,48h,Hannah
258,Variovax_RPC5,Variovax_RPC5,0,Variovax_RPC5,"1/2 TSA, 96h",Variovax_RPC5,1/2 TSA,#NAME?,96h,Hannah
